Right_KneeIntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_Hip_IntExt,Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_AnkleRot,Right_Ankleprog,Right_Ankledors,Left_KneeIntExt,Left_KneeFlexExt,Left_KneeAbdAdd,Left_Hip_IntExt,Left_Hip_FlexExt,Left_Hip_AbdAdd,Left_AnkleRot,Left_Ankleprog,Left_Ankledors
-5.719001248,4.658160954,-12.97820562,8.752070627,-12.27395107,-12.79078292,120.6424357,97.55109213,2.668693774,36.77355256,-64.97058341,-42.64471708,12.90138186,1.583587044,-8.06304336,57.28372878,16.76185313,20.55500583
-5.689944977,4.627878065,-12.9480212,8.640085827,-12.36682401,-12.73172411,120.8609266,97.31297599,2.300957277,36.82456356,-64.97384816,-42.73701449,12.86807949,1.429288186,-7.985062724,57.1055601,16.51454423,20.40153136
-5.655442328,4.599246412,-12.9239688,8.522958747,-12.46430897,-12.67731227,121.076606,97.08360931,1.93283542,36.85917158,-65.00645753,-42.84328009,12.81724294,1.282903805,-7.918476114,56.98130219,16.33441235,20.24911539
-5.626899406,4.569286462,-12.90441295,8.398493634,-12.55579369,-12.6300535,121.2763804,96.85958191,1.557367271,36.89481903,-65.05794203,-42.94953777,12.75767025,1.137702262,-7.861075441,56.91304872,16.19225357,20.11537026
-5.603999785,4.537586786,-12.88647558,8.27212919,-12.64214398,-12.58866557,121.4656722,96.64215335,1.180489356,36.94990282,-65.1371682,-43.04445477,12.68213732,1.002434316,-7.813610283,56.8914501,16.06938397,19.99412182
-5.578560029,4.499334945,-12.87021334,8.138526368,-12.71896619,-12.55344308,121.6416445,96.43316322,0.803774993,37.0183004,-65.21545057,-43.14984618,12.60145332,0.875067425,-7.775348229,56.88851476,15.96281331,19.89662042
-5.647704023,4.544744469,-12.9222724,8.097858555,-12.84038227,-12.44097188,121.8036224,96.23305013,0.433952257,37.10428571,-65.27054186,-43.26519251,12.50945183,0.757316905,-7.745042851,56.88859497,15.84381421,19.83265249
-5.717890447,4.584812541,-12.97434191,8.054890544,-12.94804187,-12.33498118,121.9522092,96.04443633,0.070692383,37.20236784,-65.30658158,-43.40419055,12.40870527,0.651732697,-7.722501819,56.89058141,15.73070506,19.79969622
-5.78300414,4.630533536,-13.02745229,8.007460646,-13.0537306,-12.23322881,122.0866272,95.8683759,-0.284891199,37.31357003,-65.33593929,-43.56124039,12.30217576,0.552919876,-7.706943386,56.92520945,15.61874357,19.80439045
-5.849996091,4.695280753,-13.0794632,7.966434015,-13.16427484,-12.13508473,122.2115207,95.70740668,-0.630962096,37.42586401,-65.37180589,-43.75026453,12.19071724,0.476500875,-7.701679247,57.01063611,15.53083042,19.8037229
-5.912686449,4.740571061,-13.1305605,7.917149378,-13.24107875,-12.04617174,122.3317144,95.55824988,-0.965046948,37.54290934,-65.42277879,-43.95651338,12.07564367,0.416343629,-7.704545198,57.16478744,15.50067849,19.79097649
-5.972936644,4.796825777,-13.17952859,7.871228515,-13.31268423,-11.96324987,122.4489981,95.41962769,-1.283468678,37.67397168,-65.48993521,-44.16074063,11.95636595,0.369187365,-7.715363378,57.36142703,15.5014555,19.76522139
-6.032942688,4.844423011,-13.22907536,7.824212958,-13.36200463,-11.88633491,122.5684943,95.28596325,-1.589818599,37.79910215,-65.5604831,-44.36617391,11.8397847,0.336411649,-7.736803943,57.58405914,15.50744149,19.74430875
-6.093426711,4.895365648,-13.27996715,7.779976583,-13.39654097,-11.815286,122.6933689,95.15986375,-1.884521982,37.9148137,-65.62429413,-44.56843916,11.72032554,0.321036747,-7.767439239,57.81032718,15.51757684,19.7009197
-6.15785939,4.956356595,-13.32998699,7.741913413,-13.42459071,-11.75100983,122.8254874,95.03807695,-2.1709964,38.01352427,-65.67066246,-44.76769259,11.60145714,0.322053426,-7.809383081,58.03004412,15.52567063,19.64181447
-6.218864709,5.003802865,-13.38064488,7.698833539,-13.4267917,-11.69413997,122.9692538,94.91806098,-2.44926221,38.09470381,-65.69376178,-44.96393921,11.48206876,0.337237368,-7.85840458,58.22375912,15.54444997,19.56430885
-6.280406868,5.050776554,-13.4332204,7.659931885,-13.41420048,-11.64262015,123.1286838,94.79854655,-2.718743158,38.15627174,-65.68342531,-45.15229305,11.36386874,0.369039983,-7.916766061,58.38850407,15.56366119,19.4764256
-6.332809307,5.093560357,-13.48363397,7.61233218,-13.38759224,-11.59751056,123.300396,94.67183238,-2.980967008,38.2080129,-65.65198699,-45.33281299,11.24498171,0.414625657,-7.980654434,58.45096876,15.41810312,19.37055967
-6.383168344,5.142695128,-13.53497,7.568125107,-13.35725374,-11.55464993,123.4822335,94.54222394,-3.234689921,38.25506872,-65.59108117,-45.4931191,11.12785592,0.474691757,-8.051316493,58.43622177,15.11715324,19.16119991
-6.41948625,5.184575671,-13.58442516,7.515792575,-13.31555935,-11.51800453,123.6738518,94.4148325,-3.482272459,38.29209046,-65.51415559,-45.6467091,11.01357818,0.546608148,-8.128065806,58.50568493,14.86285791,18.92334103
-6.460413255,5.225043627,-13.63297155,7.468472261,-13.26323071,-11.48519437,123.8677228,94.29167538,-3.728173247,38.23428295,-65.34648249,-45.79540431,10.90002694,0.630378736,-8.210552735,58.7248786,14.73086922,18.69928702
-6.49856222,5.262977018,-13.67932998,7.425947734,-13.20360309,-11.45620671,124.0636837,94.17341643,-3.966481127,38.15667298,-65.15514046,-45.94341415,10.7956108,0.724707462,-8.297465453,58.98521176,14.70162839,18.35745267
-6.523681473,5.290367459,-13.72426337,7.375316594,-13.13383012,-11.43200114,124.2630515,94.05606393,-4.198427635,38.06141403,-64.93615,-46.08369066,10.69578484,0.825388898,-8.388662639,59.19717492,14.7722436,18.06674019
-6.541372885,5.303431022,-13.77469953,7.318995609,-13.04460381,-11.40325778,124.4588827,93.94358347,-4.42385096,37.94894953,-64.69264305,-46.21876774,10.6012163,0.935081344,-8.482394245,59.27425847,14.8248221,17.86425419
-6.550707709,5.312861255,-13.82077606,7.25974554,-12.95155101,-11.37661455,124.647168,93.83529233,-4.642470453,37.82092413,-64.42287745,-46.34685762,10.51311905,1.050219063,-8.577982503,59.25778573,14.86938222,17.70488694
-6.538585089,5.311419848,-13.86172457,7.18497087,-12.85114281,-11.35448523,124.8243512,93.73021731,-4.855640531,37.67974057,-64.12554623,-46.46528942,10.43126795,1.171471605,-8.674339916,59.25526342,14.92121203,17.54985547
-6.533507457,5.30024141,-13.89818769,7.117799813,-12.738596,-11.3324374,124.9896899,93.62156437,-5.069590938,37.52398321,-63.80046577,-46.57262543,10.35683569,1.295737905,-8.769661717,59.30938386,14.96606991,17.37691256
-6.503171748,5.274838208,-13.93023531,7.035051623,-12.61931389,-11.31501013,125.1400058,93.51601784,-5.280089031,37.35556497,-63.44640953,-46.66142929,10.29403231,1.420598394,-8.867902009,59.41649489,14.97350221,17.20214392
-6.475648091,5.239170925,-13.95034634,6.955329108,-12.48944267,-11.30403241,125.2723863,93.411008,-5.489298449,37.1690755,-63.06593695,-46.74317673,10.24113534,1.545191328,-8.964798126,59.55399436,14.94706376,17.02995045
-6.430909472,5.202454459,-13.9620849,6.86930294,-12.3666275,-11.29448867,125.3876001,93.31256541,-5.687449045,36.97967511,-62.66895934,-46.80384612,10.19955486,1.669084016,-9.05841154,59.7160927,14.86882755,16.85971952
-6.37988319,5.154524,-13.96798806,6.782633838,-12.23557797,-11.28392029,125.484842,93.22124601,-5.869447606,36.76464928,-62.24406857,-46.86760644,10.17206376,1.791368561,-9.147952113,59.8718541,14.76606089,16.68617478
-6.321824605,5.103315018,-13.96846987,6.700042847,-12.1110362,-11.27008621,125.5663007,93.13592555,-6.034420355,36.53421445,-61.79998133,-46.924098,10.15822681,1.908712044,-9.232259074,60.02820644,14.64097894,16.51045914
-6.263407281,5.04894824,-13.96193733,6.624624941,-11.99010379,-11.25124889,125.6336731,92.91294233,-5.927095435,36.28759656,-61.33493769,-46.97609202,10.16288843,2.020933244,-9.309597387,60.17627224,14.5200786,16.33015089
-6.204474008,4.993881131,-13.95113627,6.554378618,-11.87318198,-11.22763422,125.6884575,92.69127542,-5.815016742,36.02477748,-60.85213301,-47.0260571,10.18167003,2.131102552,-9.379418445,60.31176035,14.43095439,16.14235457
-6.143350029,4.937123007,-13.93614893,6.492918433,-11.76279855,-11.19889303,125.7277793,92.47300024,-5.696242879,35.7351332,-60.34458659,-47.08357099,10.21869294,2.236876457,-9.441451983,60.42192443,14.38411483,15.94823594
-6.077514737,4.871355001,-13.9165329,6.436454466,-11.65627981,-11.16532166,125.7583573,92.2584029,-5.568357008,35.43925148,-59.82597471,-47.1333177,10.26861074,2.338113069,-9.494421436,60.5335125,14.35379591,15.75994341
-6.014052035,4.801685548,-13.89192095,6.386943394,-11.55531149,-11.12890695,125.7737458,92.04892152,-5.434283105,35.12789813,-59.29022139,-47.18416704,10.32746685,2.432182278,-9.540360003,60.63273026,14.33945637,15.57958693
-5.947456146,4.726347496,-13.86372817,6.34403483,-11.45889869,-11.08877611,125.7761153,91.84835007,-5.291792388,34.80208426,-58.73732956,-47.23881595,10.3981383,2.520338327,-9.577151752,60.71629106,14.3309163,15.40912085
-5.877798095,4.642273395,-13.83085988,6.307292613,-11.35961578,-11.04682743,125.765871,91.65752087,-5.136123557,34.45014546,-58.16099973,-47.30397143,10.47486378,2.605114033,-9.608910498,60.79654609,14.32948904,15.24333781
-5.81628296,4.555132664,-13.79412264,6.279669192,-11.26296619,-11.00261,125.7436601,91.47105613,-4.977115269,34.07815546,-57.56726246,-47.37854372,10.5567871,2.683847436,-9.633582338,60.86894945,14.33816837,15.07934573
-5.755390814,4.463579259,-13.75223338,6.257019599,-11.16594567,-10.95954881,125.7112424,91.29083878,-4.810231616,33.69113294,-56.96016739,-47.45730745,10.64028694,2.758376146,-9.654435633,60.93816911,14.36034532,14.91638245
-5.704460032,4.364579703,-13.70647697,6.245577252,-11.07052461,-10.91850319,125.6707061,91.11485378,-4.639308594,33.28977446,-56.33983095,-47.5389997,10.7286962,2.823466698,-9.673164422,61.00288556,14.39047519,14.75732836
-5.657498226,4.261746931,-13.65452929,6.239871149,-10.97855575,-10.8788255,125.6256466,90.94466073,-4.461456211,32.87782596,-55.71005737,-47.62273663,10.81819271,2.880514393,-9.688110524,61.05627858,14.43095068,14.60061121
-5.621700836,4.154411324,-13.59768043,6.243818371,-10.88749782,-10.84076693,125.5802821,90.77712292,-4.277648107,32.4518385,-55.06865581,-47.71209751,10.90657399,2.933500343,-9.697196526,61.08709769,14.47911701,14.44560236
-5.592105709,4.042677371,-13.53888223,6.24539025,-10.79825471,-10.80573478,125.5253721,90.61123964,-4.088783787,32.01695302,-54.41375763,-47.79957885,10.99031485,2.975651128,-9.705515801,61.09532092,14.5280236,14.29888974
-5.580259811,3.924584853,-13.47716482,6.25195185,-10.70667034,-10.77487755,125.4688625,90.44503204,-3.901010274,31.57423438,-53.7505778,-47.88764641,11.0675052,3.013273198,-9.712401871,61.08191514,14.58306642,14.15675284
-5.579718552,3.800223422,-13.4164722,6.25350581,-10.61406339,-10.74317624,125.4084135,90.28418523,-3.712785093,31.11928054,-53.07483942,-47.97846735,11.13598813,3.041903688,-9.714268235,61.04781499,14.64689284,14.01925275
-5.592535923,3.666303052,-13.35297583,6.246090917,-10.51598461,-10.71532797,125.3450434,90.12343795,-3.524778014,30.6498674,-52.38851975,-48.07355082,11.19439752,3.065789788,-9.715198301,60.99698252,14.72427106,13.88361224
-5.617423981,3.521416747,-13.29106592,6.238396097,-10.41257499,-10.69127388,125.2793257,89.96807356,-3.332765566,30.17102699,-51.69289813,-48.16346794,11.24427052,3.083967229,-9.720719168,60.9322074,14.81488145,13.75046271
-5.651577995,3.363665471,-13.23279769,6.220296823,-10.29867058,-10.66997306,125.2095715,89.81971969,-3.135270916,29.68617331,-50.99140489,-48.25232317,11.27655617,3.100514559,-9.724952387,60.8547675,14.92133593,13.61693912
-5.697504774,3.197707145,-13.17831767,6.198376962,-10.17713034,-10.65076704,125.1330439,89.67681612,-2.935989645,29.19349992,-50.28970103,-48.3440869,11.30006037,3.11548816,-9.729660658,60.77417013,15.04838621,13.48180614
-5.752836239,3.020056197,-13.12843551,6.166599681,-10.04680415,-10.63471196,125.0548418,89.53988356,-2.734270655,28.69126094,-49.57719755,-48.42947237,11.30474962,3.132208259,-9.736681987,60.68652471,15.18846771,13.34488561
-5.815133,2.834345275,-13.08448582,6.122128714,-9.899763325,-10.62125586,124.9632348,89.41049831,-2.531019137,28.18490625,-48.8598957,-48.51254482,11.29329244,3.154884591,-9.743778731,60.59782803,15.34373779,13.20911049
-5.881079236,2.631399698,-13.04596431,6.070912907,-9.74000269,-10.60866828,124.8695222,89.28705945,-2.325033469,27.66725663,-48.13878029,-48.59534473,11.27289989,3.180904937,-9.754768947,60.511444,15.52194198,13.07098378
-5.953292712,2.416157272,-13.01403265,6.0114168,-9.565104488,-10.59561432,124.7689286,89.17134279,-2.115111984,27.13656561,-47.40688614,-48.67571734,11.23891201,3.212093683,-9.768255256,60.42606263,15.71707413,12.93225348
-6.025327389,2.18572502,-12.98837567,5.945885285,-9.374479475,-10.5809611,124.6627191,89.06472229,-1.900414494,26.58770061,-46.66175534,-48.75558137,11.20286118,3.245907803,-9.786853426,60.34289353,15.93146132,12.79088903
-6.098607116,1.941816313,-12.96957575,5.876165184,-9.165583062,-10.56286295,124.5507416,88.9670154,-1.679855031,26.02109366,-45.90030483,-48.83517436,11.16889395,3.281586694,-9.810478939,60.26507827,16.15878107,12.64832689
-6.172134195,1.679669814,-12.95712559,5.800742257,-8.936143595,-10.54041595,124.4381761,88.87607403,-1.450406467,25.44018422,-45.12586545,-48.91174376,11.13176058,3.320855236,-9.837916437,60.18590757,16.39942006,12.50294449
-6.245086625,1.406141819,-12.95439902,5.7191889,-8.687156188,-10.51350637,124.3175352,88.79365195,-1.213070608,24.84364367,-44.33199167,-48.98454255,11.09503252,3.356105733,-9.86875204,60.10733089,16.64790239,12.35435758
-6.313771453,1.116915776,-12.96094891,5.63026855,-8.416144095,-10.4797214,124.1949729,88.71737021,-0.964291401,24.23533701,-43.52422214,-49.05500303,11.05632924,3.394601693,-9.901509849,60.02637533,16.90506179,12.20244876
-6.376470215,0.814854365,-12.97684003,5.535786488,-8.124794801,-10.43958206,124.0708978,88.64761938,-0.705352873,23.61743988,-42.69740223,-49.11947565,11.01651952,3.427737201,-9.935963001,59.94057292,17.17545636,12.04418241
-6.429699736,0.496558932,-13.00071898,5.43145066,-7.810699905,-10.39407565,123.9480431,88.58358777,-0.4336898,22.9947161,-41.86895746,-49.17498336,10.96889613,3.46653048,-9.972029976,59.85688925,17.45769965,11.87547978
-6.479859637,0.164259761,-13.03582845,5.321107444,-7.471786751,-10.33978596,123.8238202,88.52324246,-0.155792531,22.37675418,-41.03377067,-49.2201434,10.91432804,3.511322351,-10.0072164,59.76766291,17.74739664,11.70260072
-6.520403936,-0.186462829,-13.07926586,5.196182887,-7.080903449,-10.28184072,123.7037181,88.46606686,0.137339299,21.75826781,-40.19353524,-49.26391674,10.84858945,3.593327017,-10.04235728,59.67715741,18.0479493,11.52547739
-6.560746373,-0.551397584,-13.13186721,5.067056093,-6.670941262,-10.21650989,123.5826463,88.41071827,0.438300994,21.14960073,-39.3728033,-49.30118333,10.77643826,3.682155885,-10.0769546,59.60265069,18.36147145,11.34038516
-6.603379351,-0.922869217,-13.19297346,4.937304176,-6.247637237,-10.14376094,123.4570238,88.35888522,0.746220181,20.54494232,-38.55298887,-49.3324091,10.70468207,3.772084062,-10.11207562,59.53150298,18.68233966,11.15208233
-6.646381871,-1.302028467,-13.26051238,4.8081827,-5.81431609,-10.0646903,123.3324536,88.30999143,1.060773724,19.96317381,-37.74642635,-49.35489369,10.63138012,3.858791801,-10.14679984,59.47557132,19.01032628,10.96525349
-6.697135413,-1.683739205,-13.33546854,4.684485583,-5.374299131,-9.977723467,123.2055168,88.26200201,1.375258478,19.39251572,-36.93896664,-49.36843388,10.55953606,3.938247897,-10.18038577,59.42640833,19.3407901,10.77648281
-6.752038049,-2.069312338,-13.41596489,4.563902932,-4.931608569,-9.885547855,123.0798806,88.20624449,1.686021427,18.84193015,-36.13878331,-49.36713665,10.48746996,4.014944406,-10.21657279,59.38441457,19.66678302,10.59160726
-6.8118481,-2.457737306,-13.50135132,4.451750607,-4.488181542,-9.788099863,122.969632,88.11216315,1.978011684,18.30387345,-35.3226885,-49.35594375,10.41245061,4.068941575,-10.24971026,59.34465405,19.99482158,10.40604605
-6.875262593,-2.841931283,-13.59048898,4.349169289,-4.049805165,-9.686084881,122.8662299,88.01500777,2.298907959,17.77404271,-34.49743235,-49.33863099,10.34229121,4.099599438,-10.28036667,59.30916222,20.33172364,10.21640797
-6.943431559,-3.215110029,-13.68200306,4.250362101,-3.618109281,-9.579139629,122.755771,87.95105344,2.659400512,17.2453371,-33.65687074,-49.30780287,10.27098387,4.119106379,-10.31076079,59.26687222,20.66176844,10.02205752
-7.013352676,-3.586671807,-13.77954491,4.169519388,-3.196730854,-9.462337454,122.6461354,87.9391369,3.036671046,16.7330417,-32.81248268,-49.26548504,10.20316921,4.120411661,-10.33828279,59.22516463,20.98964038,9.828448141
-7.085051359,-3.950903405,-13.88506159,4.106942948,-2.790651688,-9.334408447,122.5387337,87.94096373,3.404454723,16.22868567,-31.96938732,-49.21617056,10.13956549,4.111451902,-10.36562639,59.18605215,21.31444007,9.636092602
-7.185606541,-4.295179505,-13.99766068,4.077200446,-2.402121619,-9.198701355,122.466547,87.86115502,3.717985891,15.72130674,-31.11148159,-49.16373839,10.07719801,4.091786409,-10.39122486,59.13990924,21.63633904,9.443314678
-7.29606357,-4.62580617,-14.11114134,4.075865503,-2.034823585,-9.060319583,122.3987223,87.63767167,3.902572319,15.22338677,-30.25701491,-49.10619248,10.02253797,4.063654308,-10.41498483,59.09605928,21.95376322,9.250959642
-7.425546147,-4.938087779,-14.23025432,4.109292939,-1.691499373,-8.921413506,122.365306,87.63473923,3.960686716,14.73446456,-29.41090999,-49.03888877,9.970904843,4.028135165,-10.43881487,59.05730911,22.26636677,9.055290741
-7.575102011,-5.227694836,-14.34725113,4.166775577,-1.366940904,-8.785756726,122.3368497,87.63536376,4.029713324,14.24589557,-28.56057483,-48.96843798,9.92149731,3.984552076,-10.46115175,59.01108338,22.57766924,8.855352027
-7.73001589,-5.509735144,-14.46595024,4.237113069,-1.054450816,-8.648441584,122.3150551,87.63656492,4.104360028,13.76606838,-27.71934822,-48.89371965,9.870305487,3.937267504,-10.48266435,58.9674867,22.88758506,8.653985758
-7.894657064,-5.778930114,-14.58521893,4.323429676,-0.756314781,-8.511282959,122.3040398,87.63898541,4.188489096,13.28026544,-26.87110626,-48.81632137,9.823890118,3.886478228,-10.50514073,58.92098993,23.19295419,8.452060154
-8.07027789,-6.040165918,-14.70520713,4.418507179,-0.469689007,-8.374700826,122.2980179,87.63895824,4.270628955,12.7877136,-26.01489308,-48.7367094,9.779684242,3.829302967,-10.52722772,58.8662932,23.49681496,8.244510527
-8.252691018,-6.289586564,-14.81660326,4.519950747,-0.193281229,-8.243474174,122.2912524,87.63404304,4.354003333,12.30611512,-25.16555784,-48.6522635,9.735525808,3.769386892,-10.5498393,58.81747427,23.79099628,8.041125191
-8.440255066,-6.530161269,-14.92523765,4.626249407,0.070294858,-8.11582563,122.2836293,87.62586853,4.430698311,11.82657837,-24.3174163,-48.56258307,9.691541447,3.70679492,-10.5719608,58.76401305,24.08265406,7.831729999
-8.627332664,-6.773845448,-15.03154216,4.72809755,0.334746324,-7.99367373,122.2703182,87.61569401,4.499546525,11.34735712,-23.47279275,-48.4684133,9.648642574,3.641513473,-10.59485953,58.71000902,24.36819243,7.619655495
-8.812862403,-7.021122632,-15.13941413,4.832579835,0.595824776,-7.872458949,122.2479684,87.60348009,4.553311,10.87496872,-22.62986266,-48.36655389,9.604813879,3.57781668,-10.61903079,58.65152491,24.64011692,7.408664536
-8.99096696,-7.272132195,-15.25006761,4.934487137,0.857404365,-7.750901379,122.2208567,87.59039081,4.59736115,10.39760183,-21.7786277,-48.26012108,9.565578972,3.513346311,-10.64439294,58.58394509,24.90676706,7.191150969
-9.164033834,-7.520466993,-15.36954709,5.030964417,1.11999824,-7.625242183,122.1916467,87.5791305,4.63339731,9.917028277,-20.92336657,-48.14569932,9.523782561,3.453650304,-10.67047619,58.51016681,25.16700636,6.964493581
-9.330494497,-7.772793436,-15.5034768,5.124629447,1.38370805,-7.489424646,122.1673183,87.57030435,4.663649297,9.437687849,-20.06633595,-48.02414337,9.481774698,3.397347791,-10.69882512,58.43039948,25.42245694,6.730638601
-9.491087551,-8.020295634,-15.65751672,5.221486046,1.644723899,-7.336597254,122.1465283,87.56329792,4.69368044,8.952296742,-19.19713177,-47.89509317,9.442209629,3.343479038,-10.72955111,58.33954354,25.66996403,6.490759606
-9.636814613,-8.263687232,-15.83375355,5.314132593,1.90095821,-7.16244017,122.1327855,87.56007166,4.728415233,8.464999479,-18.32515053,-47.75882652,9.402894725,3.293060493,-10.76132951,58.24215635,25.91342574,6.242464109
-9.768345912,-8.512059407,-16.03122137,5.396518456,2.157975365,-6.967815599,122.1291483,87.55763031,4.768550082,7.969109661,-17.44332759,-47.61456504,9.358946887,3.249077306,-10.79544152,58.13019475,26.15310978,5.9847855
-9.874900707,-8.752766748,-16.24625496,5.461603017,2.40132296,-6.748965973,122.1310155,87.55278373,4.814534662,7.471498008,-16.55666201,-47.46121242,9.309825921,3.210233356,-10.830479,58.00726581,26.38224175,5.723817021
-9.954784738,-8.98736478,-16.48220688,5.510002349,2.632071263,-6.506814928,122.1428913,87.55033152,4.868111302,6.976116172,-15.67839831,-47.30059621,9.256469653,3.177782362,-10.86688408,57.8810603,26.61337593,5.449886373
-10.01067163,-9.217182692,-16.74478069,5.537856715,2.850500623,-6.235527667,122.1634244,87.54768689,4.923366703,6.491533018,-14.81820822,-47.13428275,9.189707909,3.15900997,-10.90315519,57.74546437,26.83963458,5.1701129
-10.04847014,-9.441947523,-17.02764945,5.548385356,3.059528314,-5.941113461,122.1804956,87.5436622,4.970841639,6.008126789,-13.96688189,-46.96198892,9.118031361,3.149540991,-10.94028582,57.60291234,27.06529571,4.879523136
-10.04809535,-9.664275593,-17.32690194,5.518116109,3.246574641,-5.624112629,122.1982043,87.53684961,5.00518162,5.530849205,-13.13971865,-46.78381559,9.032444185,3.157844697,-10.97903449,57.45198039,27.29266193,4.576505749
-10.01493551,-9.878514468,-17.64683794,5.4530632,3.412703639,-5.280968228,122.2109222,87.52975478,5.028332374,5.05651519,-12.32361009,-46.59516012,8.931951171,3.17646068,-11.01979083,57.2887366,27.51153739,4.266513873
-9.957754103,-10.08788895,-17.98902684,5.364924246,3.563126704,-4.913547403,122.2167358,87.52262881,5.037090915,4.596627044,-11.53614303,-46.39914171,8.821224185,3.205057554,-11.06298233,57.12965601,27.72362367,3.952110196
-9.87152592,-10.29318858,-18.35117132,5.245340874,3.696000741,-4.52416507,122.2201881,87.51587888,5.03523642,4.136439533,-10.74812448,-46.19364457,8.707747041,3.231901935,-11.11090886,56.96650548,27.92604446,3.634415994
-9.758961387,-10.495598,-18.73000876,5.104798825,3.813333161,-4.116276673,122.2229331,87.51364694,5.028258715,3.685663416,-9.966208994,-45.97879761,8.592559225,3.254655603,-11.16292831,56.79754689,28.11735681,3.319097954
-9.61623858,-10.69322977,-19.12118458,4.945248276,3.912598897,-3.694155273,122.2227343,87.51595657,5.021091185,3.235984278,-9.176253116,-45.753516,8.48134043,3.264939204,-11.22064763,56.6236946,28.30138217,3.000469644
-9.447834048,-10.88991372,-19.51867245,4.765079896,3.996023462,-3.261684637,122.2259169,87.52200112,5.017775041,2.790726842,-8.386358229,-45.51979698,8.369846234,3.267671272,-11.28321858,56.4407192,28.47530265,2.684078562
-9.24966899,-11.0951131,-19.91980919,4.573010462,4.065003143,-2.824262222,122.236888,87.53241764,5.019966612,2.344464031,-7.576362354,-45.27641182,8.263325159,3.243699106,-11.35064682,56.25518322,28.64607051,2.363358526
-9.009226732,-11.31564424,-20.31496311,4.368906877,4.125337065,-2.387789926,122.2633134,87.55241309,5.047936009,1.903934262,-6.757195576,-45.02385846,8.160854538,3.20458564,-11.42315502,56.06409133,28.82097424,2.038076773
-8.746704826,-11.54567838,-20.70016822,4.155064324,4.17638611,-1.957588254,122.2980164,87.57398099,5.089674861,1.471171941,-5.928544078,-44.76348142,8.062023864,3.146161723,-11.49920421,55.86302983,28.99464025,1.705905223
-8.459507107,-11.79914538,-21.06768759,3.934838876,4.229025984,-1.540041754,122.3515379,87.59960478,5.150815926,1.03651891,-5.092553691,-44.49682615,7.965728455,3.079012046,-11.57946865,55.66076222,29.16852715,1.36622915
-8.159654999,-12.06659089,-21.41999135,3.713284745,4.292415458,-1.138127295,122.4073012,87.62761463,5.211842592,0.60827063,-4.251424466,-44.22169985,7.874034449,3.011654605,-11.66337147,55.46029718,29.33559977,1.02232604
-7.84682462,-12.35043009,-21.74745739,3.48638802,4.359793331,-0.756006682,122.4698869,87.65609986,5.285045654,0.18644113,-3.410488138,-43.94169732,7.785480392,2.93845965,-11.74914818,55.26085064,29.49930048,0.674643567
-7.523093424,-12.65288487,-22.04482694,3.257309492,4.431982076,-0.396385414,122.5380273,87.68004935,5.365333534,-0.231557287,-2.572424235,-43.65755699,7.701358856,2.864105257,-11.83425538,55.0636693,29.65900593,0.318784685
-7.197531687,-12.96969934,-22.31238508,3.027313604,4.509778883,-0.061465133,122.6094638,87.70138453,5.44820643,-0.644942125,-1.73596146,-43.37171312,7.619881496,2.788121398,-11.91937059,54.86674503,29.81715633,-0.042200265
-6.872473262,-13.30313664,-22.54756176,2.795733565,4.597810768,0.245643778,122.6788509,87.7179182,5.528188015,-1.054717696,-0.900025211,-43.08608919,7.541500462,2.711949218,-12.00240376,54.67156629,29.97770334,-0.408483023
-6.554042818,-13.64649397,-22.74926589,2.567777734,4.692599073,0.522933865,122.7505771,87.73155558,5.61400236,-1.460404257,-0.068940895,-42.80268666,7.467189571,2.638182257,-12.08303757,54.47863939,30.14020442,-0.778929036
-6.227821708,-14.03332101,-22.91060674,2.337212049,4.793833139,0.769108673,122.8497812,87.73484219,5.704604644,-1.864684444,0.754740612,-42.5214325,7.39401017,2.569443175,-12.1611051,54.29118215,30.30098816,-1.149602902
-5.904493383,-14.43082759,-23.03754711,2.107205531,4.903545417,0.986206155,122.9529873,87.73597505,5.804086116,-2.266592267,1.576690724,-42.24146757,7.325750341,2.499865885,-12.23640626,54.10507545,30.46451528,-1.529055601
-5.584040513,-14.83757261,-23.13179337,1.878818012,5.021288334,1.171168076,123.0495861,87.73619683,5.899250172,-2.662555592,2.384170581,-41.96553792,7.259579961,2.441380306,-12.3104505,53.94144381,30.63869135,-1.917025196
-5.272821543,-15.25532688,-23.19477864,1.654358647,5.146154217,1.328057767,123.1521231,87.73688618,5.998962675,-3.053196369,3.183672283,-41.69362753,7.197173165,2.385950061,-12.38010189,53.7677737,30.79923314,-2.287203671
-4.965617165,-15.68269239,-23.2277501,1.432906162,5.278490875,1.456694741,123.2567393,87.73963833,6.103479516,-3.442790312,3.967709486,-41.42380226,7.137658356,2.344919548,-12.44774792,53.59859393,30.95928017,-2.655562775
-4.660938086,-16.11651367,-23.23142171,1.215135315,5.415877955,1.558827989,123.3607531,87.74331832,6.211786401,-3.830750228,4.746300374,-41.15578995,7.083323474,2.306454107,-12.51426292,53.43167776,31.11973545,-3.020015848
-4.358227216,-16.55830273,-23.2107032,0.996882038,5.552128076,1.636129019,123.4647083,87.74966768,6.32157149,-4.211451734,5.508101727,-40.88751682,7.026798825,2.27416269,-12.58342044,53.2640015,31.27837264,-3.376767268
